# time(s) x(m) y(m) z(m) V(m/s) Mach Cd
23.760000 873.952345 0.000000 1881.415867 54.246519 0.162906 0.130677
23.770000 874.295831 0.000000 1880.995528 54.320051 0.163126 0.130677
23.780000 874.639302 0.000000 1880.574227 54.393648 0.163346 0.130676
23.790000 874.982757 0.000000 1880.151964 54.467309 0.163567 0.130676
23.800000 875.326197 0.000000 1879.728739 54.541033 0.163787 0.130676
23.810000 875.669621 0.000000 1879.304552 54.614820 0.164008 0.130675
23.820000 876.013031 0.000000 1878.879404 54.688670 0.164229 0.130675
23.830000 876.356425 0.000000 1878.453294 54.762583 0.164450 0.130675
23.840000 876.699804 0.000000 1878.026222 54.836559 0.164671 0.130674
23.850000 877.043167 0.000000 1877.598188 54.910596 0.164893 0.130674
23.860000 877.386515 0.000000 1877.169194 54.984695 0.165114 0.130674
23.870000 877.729847 0.000000 1876.739238 55.058855 0.165336 0.130673
23.880000 878.073164 0.000000 1876.308320 55.133077 0.165558 0.130673
23.890000 878.416466 0.000000 1875.876442 55.207360 0.165781 0.130673
23.900000 878.759752 0.000000 1875.443602 55.281703 0.166003 0.130672
23.910000 879.103023 0.000000 1875.009801 55.356106 0.166226 0.130672
23.920000 879.446278 0.000000 1874.575039 55.430569 0.166448 0.130672
23.930000 879.789518 0.000000 1874.139316 55.505092 0.166671 0.130671
23.940000 880.132742 0.000000 1873.702632 55.579675 0.166894 0.130671
23.950000 880.475950 0.000000 1873.264987 55.654316 0.167118 0.130671
23.960000 880.819143 0.000000 1872.826382 55.729016 0.167341 0.130670
23.970000 881.162320 0.000000 1872.386816 55.803775 0.167565 0.130670
23.980000 881.505482 0.000000 1871.946289 55.878592 0.167788 0.130670
23.990000 881.848628 0.000000 1871.504802 55.953467 0.168012 0.130669
24.000000 882.191758 0.000000 1871.062354 56.028400 0.168237 0.130669
24.010000 882.534873 0.000000 1870.618946 56.103390 0.168461 0.130669
24.020000 882.877972 0.000000 1870.174577 56.178437 0.168685 0.130668
24.030000 883.221055 0.000000 1869.729249 56.253541 0.168910 0.130668
24.040000 883.564122 0.000000 1869.282960 56.328702 0.169135 0.130668
24.050000 883.907174 0.000000 1868.835711 56.403919 0.169360 0.130667
24.060000 884.250210 0.000000 1868.387502 56.479192 0.169585 0.130667
24.070000 884.593230 0.000000 1867.938333 56.554521 0.169810 0.130667
24.080000 884.936234 0.000000 1867.488204 56.629905 0.170035 0.130666
24.090000 885.279222 0.000000 1867.037115 56.705344 0.170261 0.130666
24.100000 885.622194 0.000000 1866.585067 56.780839 0.170487 0.130666
24.110000 885.965150 0.000000 1866.132059 56.856388 0.170713 0.130665
24.120000 886.308091 0.000000 1865.678091 56.931991 0.170939 0.130665
24.130000 886.651015 0.000000 1865.223164 57.007649 0.171165 0.130665
24.140000 886.993924 0.000000 1864.767277 57.083360 0.171392 0.130664
24.150000 887.336816 0.000000 1864.310431 57.159125 0.171618 0.130664
24.160000 887.679693 0.000000 1863.852626 57.234944 0.171845 0.130664
24.170000 888.022553 0.000000 1863.393862 57.310815 0.172072 0.130663
24.180000 888.365398 0.000000 1862.934138 57.386740 0.172299 0.130663
24.190000 888.708226 0.000000 1862.473455 57.462717 0.172526 0.130663
24.200000 889.051038 0.000000 1862.011813 57.538746 0.172753 0.130662
24.210000 889.393835 0.000000 1861.549213 57.614827 0.172981 0.130662
24.220000 889.736614 0.000000 1861.085653 57.690960 0.173208 0.130662
24.230000 890.079378 0.000000 1860.621135 57.767145 0.173436 0.130661
24.240000 890.422126 0.000000 1860.155658 57.843381 0.173664 0.130661
24.250000 890.764857 0.000000 1859.689222 57.919668 0.173892 0.130661
24.260000 891.107572 0.000000 1859.221828 57.996005 0.174120 0.130660
24.270000 891.450271 0.000000 1858.753475 58.072394 0.174349 0.130660
24.280000 891.792954 0.000000 1858.284164 58.148832 0.174577 0.130660
24.290000 892.135620 0.000000 1857.813895 58.225321 0.174806 0.130659
24.300000 892.478270 0.000000 1857.342667 58.301859 0.175035 0.130659
24.310000 892.820904 0.000000 1856.870481 58.378447 0.175264 0.130659
24.320000 893.163521 0.000000 1856.397338 58.455084 0.175493 0.130658
24.330000 893.506122 0.000000 1855.923236 58.531771 0.175722 0.130658
24.340000 893.848707 0.000000 1855.448176 58.608506 0.175951 0.130657
24.350000 894.191275 0.000000 1854.972158 58.685289 0.176181 0.130657
24.360000 894.533826 0.000000 1854.495182 58.762121 0.176411 0.130657
24.370000 894.876362 0.000000 1854.017249 58.839002 0.176640 0.130656
24.380000 895.218880 0.000000 1853.538358 58.915930 0.176870 0.130656
24.390000 895.561382 0.000000 1853.058510 58.992905 0.177100 0.130656
24.400000 895.903868 0.000000 1852.577704 59.069928 0.177331 0.130655
24.410000 896.246337 0.000000 1852.095941 59.146998 0.177561 0.130655
24.420000 896.588790 0.000000 1851.613220 59.224115 0.177792 0.130655
24.430000 896.931226 0.000000 1851.129542 59.301279 0.178022 0.130654
24.440000 897.273645 0.000000 1850.644907 59.378489 0.178253 0.130654
24.450000 897.616048 0.000000 1850.159315 59.455746 0.178484 0.130654
24.460000 897.958434 0.000000 1849.672766 59.533048 0.178715 0.130653
24.470000 898.300803 0.000000 1849.185260 59.610396 0.178946 0.130653
24.480000 898.643156 0.000000 1848.696797 59.687790 0.179177 0.130652
24.490000 898.985491 0.000000 1848.207377 59.765229 0.179409 0.130652
24.500000 899.327811 0.000000 1847.717001 59.842713 0.179640 0.130652
24.510000 899.670113 0.000000 1847.225668 59.920242 0.179872 0.130651
24.520000 900.012399 0.000000 1846.733378 59.997815 0.180104 0.130651
24.530000 900.354667 0.000000 1846.240132 60.075433 0.180336 0.130651
24.540000 900.696919 0.000000 1845.745930 60.153096 0.180568 0.130650
24.550000 901.039154 0.000000 1845.250771 60.230802 0.180800 0.130650
24.560000 901.381373 0.000000 1844.754656 60.308552 0.181032 0.130650
24.570000 901.723574 0.000000 1844.257585 60.386345 0.181265 0.130649
24.580000 902.065758 0.000000 1843.759558 60.464182 0.181497 0.130649
24.590000 902.407926 0.000000 1843.260575 60.542061 0.181730 0.130648
24.600000 902.750076 0.000000 1842.760636 60.619984 0.181963 0.130648
24.610000 903.092210 0.000000 1842.259741 60.697949 0.182196 0.130648
24.620000 903.434326 0.000000 1841.757890 60.775957 0.182429 0.130647
24.630000 903.776426 0.000000 1841.255084 60.854007 0.182662 0.130647
24.640000 904.118508 0.000000 1840.751322 60.932099 0.182896 0.130647
24.650000 904.460573 0.000000 1840.246605 61.010233 0.183129 0.130646
24.660000 904.802621 0.000000 1839.740932 61.088408 0.183363 0.130646
24.670000 905.144653 0.000000 1839.234304 61.166625 0.183596 0.130645
24.680000 905.486667 0.000000 1838.726721 61.244883 0.183830 0.130645
24.690000 905.828663 0.000000 1838.218182 61.323182 0.184064 0.130645
24.700000 906.170643 0.000000 1837.708689 61.401521 0.184298 0.130644
24.710000 906.512605 0.000000 1837.198240 61.479901 0.184532 0.130644
24.720000 906.854551 0.000000 1836.686837 61.558322 0.184766 0.130644
24.730000 907.196478 0.000000 1836.174478 61.636783 0.185001 0.130643
24.740000 907.538389 0.000000 1835.661165 61.715283 0.185235 0.130643
24.750000 907.880282 0.000000 1835.146898 61.793823 0.185470 0.130642
24.760000 908.222159 0.000000 1834.631675 61.872403 0.185705 0.130642
24.770000 908.564017 0.000000 1834.115498 61.951022 0.185939 0.130642
24.780000 908.905859 0.000000 1833.598367 62.029681 0.186174 0.130641
24.790000 909.247683 0.000000 1833.080281 62.108378 0.186410 0.130641
24.800000 909.589489 0.000000 1832.561241 62.187114 0.186645 0.130641
24.810000 909.931278 0.000000 1832.041247 62.265888 0.186880 0.130640
24.820000 910.273050 0.000000 1831.520299 62.344701 0.187115 0.130640
24.830000 910.614804 0.000000 1830.998397 62.423552 0.187351 0.130639
24.840000 910.956541 0.000000 1830.475541 62.502441 0.187586 0.130639
24.850000 911.298260 0.000000 1829.951731 62.581368 0.187822 0.130639
24.860000 911.639962 0.000000 1829.426967 62.660332 0.188058 0.130638
24.870000 911.981646 0.000000 1828.901250 62.739334 0.188294 0.130638
24.880000 912.323313 0.000000 1828.374579 62.818372 0.188530 0.130637
24.890000 912.664962 0.000000 1827.846954 62.897448 0.188766 0.130637
24.900000 913.006593 0.000000 1827.318376 62.976561 0.189002 0.130637
24.910000 913.348207 0.000000 1826.788845 63.055710 0.189239 0.130636
24.920000 913.689803 0.000000 1826.258360 63.134895 0.189475 0.130636
24.930000 914.031381 0.000000 1825.726923 63.214117 0.189712 0.130636
24.940000 914.372941 0.000000 1825.194532 63.293375 0.189948 0.130635
24.950000 914.714484 0.000000 1824.661188 63.372668 0.190185 0.130635
24.960000 915.056009 0.000000 1824.126892 63.451998 0.190422 0.130634
24.970000 915.397517 0.000000 1823.591642 63.531363 0.190659 0.130634
24.980000 915.739006 0.000000 1823.055440 63.610763 0.190896 0.130634
24.990000 916.080478 0.000000 1822.518285 63.690198 0.191133 0.130633
25.000000 916.421932 0.000000 1821.980177 63.769668 0.191371 0.130633
25.010000 916.763368 0.000000 1821.441118 63.849173 0.191608 0.130632
25.020000 917.104786 0.000000 1820.901105 63.928712 0.191845 0.130632
25.030000 917.446186 0.000000 1820.360141 64.008286 0.192083 0.130632
25.040000 917.787568 0.000000 1819.818224 64.087894 0.192321 0.130631
25.050000 918.128933 0.000000 1819.275355 64.167536 0.192559 0.130631
25.060000 918.470279 0.000000 1818.731534 64.247212 0.192796 0.130630
25.070000 918.811607 0.000000 1818.186761 64.326921 0.193034 0.130630
25.080000 919.152918 0.000000 1817.641036 64.406664 0.193272 0.130630
25.090000 919.494210 0.000000 1817.094359 64.486441 0.193511 0.130629
25.100000 919.835484 0.000000 1816.546731 64.566250 0.193749 0.130629
25.110000 920.176740 0.000000 1815.998151 64.646093 0.193987 0.130628
25.120000 920.517978 0.000000 1815.448619 64.725968 0.194226 0.130628
25.130000 920.859198 0.000000 1814.898136 64.805876 0.194464 0.130628
25.140000 921.200400 0.000000 1814.346702 64.885816 0.194703 0.130627
25.150000 921.541583 0.000000 1813.794317 64.965789 0.194941 0.130627
25.160000 921.882748 0.000000 1813.240980 65.045794 0.195180 0.130626
25.170000 922.223895 0.000000 1812.686692 65.125830 0.195419 0.130626
25.180000 922.565024 0.000000 1812.131454 65.205899 0.195658 0.130626
25.190000 922.906135 0.000000 1811.575264 65.285999 0.195897 0.130625
25.200000 923.247227 0.000000 1811.018123 65.366130 0.196136 0.130625
25.210000 923.588301 0.000000 1810.460032 65.446293 0.196376 0.130624
25.220000 923.929357 0.000000 1809.900990 65.526487 0.196615 0.130624
25.230000 924.270394 0.000000 1809.340998 65.606712 0.196854 0.130624
25.240000 924.611413 0.000000 1808.780055 65.686967 0.197094 0.130623
25.250000 924.952413 0.000000 1808.218162 65.767254 0.197333 0.130623
25.260000 925.293395 0.000000 1807.655319 65.847570 0.197573 0.130622
25.270000 925.634359 0.000000 1807.091525 65.927917 0.197813 0.130622
25.280000 925.975304 0.000000 1806.526781 66.008294 0.198053 0.130622
25.290000 926.316230 0.000000 1805.961088 66.088701 0.198293 0.130621
25.300000 926.657139 0.000000 1805.394444 66.169138 0.198533 0.130621
25.310000 926.998028 0.000000 1804.826850 66.249604 0.198773 0.130620
25.320000 927.338899 0.000000 1804.258307 66.330100 0.199013 0.130620
25.330000 927.679752 0.000000 1803.688814 66.410625 0.199253 0.130620
25.340000 928.020585 0.000000 1803.118372 66.491179 0.199494 0.130619
25.350000 928.361400 0.000000 1802.546980 66.571763 0.199734 0.130619
25.360000 928.702197 0.000000 1801.974639 66.652375 0.199975 0.130618
25.370000 929.042975 0.000000 1801.401349 66.733016 0.200215 0.130618
25.380000 929.383734 0.000000 1800.827109 66.813685 0.200456 0.130617
25.390000 929.724474 0.000000 1800.251920 66.894383 0.200697 0.130617
25.400000 930.065196 0.000000 1799.675782 66.975109 0.200937 0.130617
25.410000 930.405899 0.000000 1799.098696 67.055863 0.201178 0.130616
25.420000 930.746583 0.000000 1798.520660 67.136645 0.201419 0.130616
25.430000 931.087248 0.000000 1797.941676 67.217455 0.201660 0.130615
25.440000 931.427895 0.000000 1797.361743 67.298292 0.201901 0.130615
25.450000 931.768523 0.000000 1796.780862 67.379157 0.202143 0.130615
25.460000 932.109131 0.000000 1796.199032 67.460049 0.202384 0.130614
25.470000 932.449721 0.000000 1795.616254 67.540968 0.202625 0.130614
25.480000 932.790292 0.000000 1795.032527 67.621914 0.202867 0.130613
25.490000 933.130844 0.000000 1794.447853 67.702887 0.203108 0.130613
25.500000 933.471377 0.000000 1793.862230 67.783887 0.203350 0.130612
25.510000 933.811891 0.000000 1793.275660 67.864913 0.203592 0.130612
25.520000 934.152386 0.000000 1792.688141 67.945966 0.203833 0.130612
25.530000 934.492862 0.000000 1792.099675 68.027045 0.204075 0.130611
25.540000 934.833319 0.000000 1791.510261 68.108150 0.204317 0.130611
25.550000 935.173757 0.000000 1790.919899 68.189282 0.204559 0.130610
25.560000 935.514175 0.000000 1790.328590 68.270439 0.204801 0.130610
25.570000 935.854575 0.000000 1789.736334 68.351621 0.205043 0.130610
25.580000 936.194955 0.000000 1789.143130 68.432829 0.205285 0.130609
25.590000 936.535317 0.000000 1788.548979 68.514063 0.205528 0.130609
25.600000 936.875659 0.000000 1787.953881 68.595322 0.205770 0.130608
25.610000 937.215981 0.000000 1787.357836 68.676606 0.206012 0.130608
25.620000 937.556285 0.000000 1786.760843 68.757915 0.206255 0.130607
25.630000 937.896569 0.000000 1786.162904 68.839248 0.206497 0.130607
25.640000 938.236834 0.000000 1785.564019 68.920607 0.206740 0.130607
25.650000 938.577080 0.000000 1784.964186 69.001990 0.206983 0.130606
25.660000 938.917307 0.000000 1784.363407 69.083397 0.207225 0.130606
25.670000 939.257514 0.000000 1783.761682 69.164829 0.207468 0.130605
25.680000 939.597701 0.000000 1783.159010 69.246285 0.207711 0.130605
25.690000 939.937870 0.000000 1782.555392 69.327765 0.207954 0.130604
25.700000 940.278018 0.000000 1781.950828 69.409268 0.208197 0.130604
25.710000 940.618148 0.000000 1781.345318 69.490796 0.208440 0.130604
25.720000 940.958258 0.000000 1780.738862 69.572347 0.208683 0.130603
25.730000 941.298348 0.000000 1780.131460 69.653921 0.208926 0.130603
25.740000 941.638419 0.000000 1779.523112 69.735519 0.209170 0.130602
25.750000 941.978470 0.000000 1778.913818 69.817140 0.209413 0.130602
25.760000 942.318502 0.000000 1778.303579 69.898784 0.209656 0.130601
25.770000 942.658514 0.000000 1777.692394 69.980451 0.209900 0.130601
25.780000 942.998507 0.000000 1777.080264 70.062141 0.210143 0.130601
25.790000 943.338480 0.000000 1776.467189 70.143853 0.210387 0.130600
25.800000 943.678433 0.000000 1775.853169 70.225588 0.210630 0.130600
25.810000 944.018367 0.000000 1775.238203 70.307345 0.210874 0.130599
25.820000 944.358281 0.000000 1774.622292 70.389125 0.211118 0.130599
25.830000 944.698175 0.000000 1774.005437 70.470926 0.211362 0.130598
25.840000 945.038050 0.000000 1773.387637 70.552750 0.211606 0.130598
25.850000 945.377904 0.000000 1772.768891 70.634596 0.211849 0.130597
25.860000 945.717739 0.000000 1772.149202 70.716463 0.212093 0.130597
25.870000 946.057554 0.000000 1771.528568 70.798352 0.212338 0.130597
25.880000 946.397350 0.000000 1770.906989 70.880262 0.212582 0.130596
25.890000 946.737125 0.000000 1770.284466 70.962194 0.212826 0.130596
25.900000 947.076881 0.000000 1769.660999 71.044147 0.213070 0.130595
25.910000 947.416616 0.000000 1769.036588 71.126121 0.213314 0.130595
25.920000 947.756332 0.000000 1768.411233 71.208116 0.213559 0.130594
25.930000 948.096028 0.000000 1767.784934 71.290132 0.213803 0.130594
25.940000 948.435703 0.000000 1767.157691 71.372169 0.214048 0.130593
25.950000 948.775359 0.000000 1766.529504 71.454226 0.214292 0.130593
25.960000 949.114995 0.000000 1765.900374 71.536304 0.214537 0.130593
25.970000 949.454611 0.000000 1765.270301 71.618402 0.214781 0.130592
25.980000 949.794206 0.000000 1764.639283 71.700520 0.215026 0.130592
25.990000 950.133782 0.000000 1764.007323 71.782659 0.215271 0.130591
26.000000 950.473337 0.000000 1763.374419 71.864817 0.215515 0.130591
26.010000 950.812873 0.000000 1762.740573 71.946995 0.215760 0.130590
26.020000 951.152388 0.000000 1762.105783 72.029193 0.216005 0.130590
26.030000 951.491883 0.000000 1761.470050 72.111411 0.216250 0.130589
26.040000 951.831357 0.000000 1760.833375 72.193648 0.216495 0.130589
26.050000 952.170812 0.000000 1760.195757 72.275905 0.216740 0.130589
26.060000 952.510246 0.000000 1759.557196 72.358181 0.216985 0.130588
26.070000 952.849660 0.000000 1758.917693 72.440476 0.217230 0.130588
26.080000 953.189054 0.000000 1758.277247 72.522790 0.217476 0.130587
26.090000 953.528427 0.000000 1757.635859 72.605123 0.217721 0.130587
26.100000 953.867780 0.000000 1756.993529 72.687475 0.217966 0.130586
26.110000 954.207113 0.000000 1756.350257 72.769845 0.218211 0.130586
26.120000 954.546425 0.000000 1755.706043 72.852234 0.218457 0.130585
26.130000 954.885717 0.000000 1755.060887 72.934642 0.218702 0.130585
26.140000 955.224989 0.000000 1754.414789 73.017068 0.218948 0.130585
26.150000 955.564240 0.000000 1753.767750 73.099512 0.219193 0.130584
26.160000 955.903470 0.000000 1753.119768 73.181974 0.219439 0.130584
26.170000 956.242680 0.000000 1752.470846 73.264454 0.219685 0.130583
26.180000 956.581870 0.000000 1751.820982 73.346952 0.219930 0.130583
26.190000 956.921038 0.000000 1751.170177 73.429468 0.220176 0.130582
26.200000 957.260187 0.000000 1750.518431 73.512001 0.220422 0.130582
26.210000 957.599315 0.000000 1749.865743 73.594552 0.220668 0.130581
26.220000 957.938422 0.000000 1749.212115 73.677121 0.220914 0.130581
26.230000 958.277508 0.000000 1748.557546 73.759707 0.221160 0.130580
26.240000 958.616574 0.000000 1747.902036 73.842310 0.221405 0.130580
26.250000 958.955619 0.000000 1747.245585 73.924930 0.221651 0.130580
26.260000 959.294643 0.000000 1746.588194 74.007567 0.221898 0.130579
26.270000 959.633647 0.000000 1745.929863 74.090221 0.222144 0.130579
26.280000 959.972630 0.000000 1745.270591 74.172891 0.222390 0.130578
26.290000 960.311592 0.000000 1744.610379 74.255579 0.222636 0.130578
26.300000 960.650533 0.000000 1743.949227 74.338282 0.222882 0.130577
